event,result,white_elo,black_elo,eco,event_type,rd_white,rd_black,flag_white,flag_black,play_time_white,play_time_black,rated,time,increment,rating_diff
Rapid swiss,1/2-1/2,1338,1735,D00,rapid,153,159,,,10578,7706,0,600,2,-397
Rapid swiss,1/2-1/2,1500,776,B07,rapid,168,,,,4355,,0,600,2,724
Rapid swiss,1/2-1/2,1016,1034,A00,rapid,141,152,,,10243,8899,0,600,2,-18
Rapid swiss,1/2-1/2,799,1258,A00,rapid,89,172,,,32135,5322,0,600,2,-459
Rapid swiss,1/2-1/2,1104,972,A00,rapid,143,,,,8099,,0,600,2,132
Rapid swiss,1/2-1/2,909,1108,B00,rapid,135,143,,,8953,12326,0,600,2,-199
Rapid swiss,1/2-1/2,873,1118,B00,rapid,,,,,,,0,600,2,-245
Rapid swiss,1/2-1/2,1122,857,A00,rapid,,,,,,,0,600,2,265
Rapid swiss,1/2-1/2,1196,758,A00,rapid,,,,,,,0,600,2,438
Rapid swiss,1/2-1/2,725,1228,A00,rapid,,,,,,,0,600,2,-503
Rapid swiss,1/2-1/2,1500,960,A00,rapid,,,,,,,0,600,2,540
Rapid swiss,1/2-1/2,1500,984,A40,rapid,,,,,,,0,600,2,516
Rapid swiss,1/2-1/2,944,1500,D00,rapid,,,,,,,0,600,2,-556
Rapid swiss,1/2-1/2,1500,994,A00,rapid,186,,,,5201,,0,600,2,506
Rapid swiss,1/2-1/2,1007,1500,A00,rapid,105,169,,,15150,7307,0,600,2,-493
Rapid swiss,1/2-1/2,1013,1500,A00,rapid,176,,,,5542,,0,600,2,-487
Rapid swiss,1/2-1/2,1017,1500,A02,rapid,146,,,,10736,,0,600,2,-483
Rapid swiss,1/2-1/2,1500,1029,A00,rapid,175,137,MY,,5803,21263,0,600,2,471
Rapid swiss,1/2-1/2,1500,1051,C00,rapid,181,209,,,5440,12254,0,600,2,449
Rapid swiss,1/2-1/2,1038,1500,C00,rapid,,,,,,,0,600,2,-462
Rapid swiss,1/2-1/2,1051,1500,A00,rapid,137,182,,,9565,5441,0,600,2,-449
Rapid swiss,1/2-1/2,685,1153,A00,rapid,153,,,,7325,,0,600,2,-468
Rapid swiss,1/2-1/2,1500,1027,C20,rapid,,166,,,,5746,0,600,2,473
Rated Rapid game,1/2-1/2,2556,2629,A70,rapid,,,,,,,1,600,1,-73
Rated Rapid game,1/2-1/2,1096,1125,C00,rapid,,51,,,,1442639,1,600,0,-29
Rapid swiss,1/2-1/2,518,856,A00,rapid,137,,,,9136,,0,600,2,-338
Rapid swiss,1/2-1/2,881,712,A40,rapid,129,,,,11315,,0,600,2,169
Rapid swiss,1/2-1/2,800,954,A00,rapid,170,,,,4385,,0,600,2,-154
Rapid swiss,1/2-1/2,800,1036,A02,rapid,,146,,,,6691,0,600,2,-236
Rapid swiss,1/2-1/2,1327,800,A10,rapid,222,179,,,2336,4873,0,600,2,527
Rapid swiss,1/2-1/2,824,1500,A40,rapid,,134,,,,7820,0,600,2,-676
Rapid swiss,1/2-1/2,1075,570,A00,rapid,150,,,,8736,,0,600,2,505
Rapid swiss,1/2-1/2,1080,586,B00,rapid,,193,,,,8744,0,600,2,494
Rapid swiss,1/2-1/2,1085,677,A00,rapid,146,130,,,11250,14507,0,600,2,408
Rapid swiss,1/2-1/2,800,1112,A00,rapid,169,146,,,7463,6766,0,600,2,-312
Rapid swiss,1/2-1/2,803,1116,A00,rapid,144,166,,,10506,7199,0,600,2,-313
Rapid swiss,1/2-1/2,1129,756,A13,rapid,156,,,,10844,,0,600,2,373
Rapid swiss,1/2-1/2,1141,757,A00,rapid,167,,,,4781,,0,600,2,384
Rapid swiss,1/2-1/2,1153,800,A00,rapid,176,,,,6995,,0,600,2,353
Rapid swiss,1/2-1/2,1258,935,A00,rapid,165,150,,,7079,13470,0,600,2,323
Rapid swiss,1/2-1/2,1500,936,A00,rapid,,168,,,,9883,0,600,2,564
Rapid swiss,1/2-1/2,938,1500,A00,rapid,147,,,,8821,,0,600,2,-562
Rapid swiss,1/2-1/2,939,1500,C20,rapid,,171,,,,4947,0,600,2,-561
Rated Rapid game,1/2-1/2,946,884,B02,rapid,52,64,,,274019,1990036,1,600,0,62
Rated Rapid game,1/2-1/2,1459,1670,A53,rapid,,,,,,,1,600,0,-211
Rated Rapid game,1/2-1/2,1977,1942,B30,rapid,,45,,,,1121455,1,600,0,35
Rated Rapid game,1/2-1/2,828,774,A40,rapid,,65,,,,1135285,1,600,5,54
Rated Rapid game,1/2-1/2,1449,1397,D00,rapid,45,82,,,10246563,90514,1,600,5,52
Rated Rapid game,1/2-1/2,1771,1772,C22,rapid,,45,,US,,32719342,1,600,0,-1
Rated Rapid game,1/2-1/2,1500,1455,A40,rapid,81,,,,682158,,1,600,0,45
Rapid swiss,1/2-1/2,1500,974,D00,rapid,,,,,,,0,600,3,526
Rapid swiss,1/2-1/2,1718,1195,B10,rapid,,,,,,,0,600,3,523
Rated Rapid game,1/2-1/2,1440,1447,B15,rapid,,83,,,,365242,1,600,0,-7
Rated Rapid game,1/2-1/2,1574,1587,A40,rapid,45,,,,3596046,,1,600,5,-13
Rated Rapid game,1/2-1/2,1383,1374,A40,rapid,,,,,,,1,600,5,9
Rated Rapid game,1/2-1/2,1850,1910,B00,rapid,45,,PL,,9433309,,1,600,0,-60
Rated Rapid game,1/2-1/2,1787,1784,C42,rapid,,45,,,,4893899,1,600,0,3
Rapid swiss,1/2-1/2,1445,949,A00,rapid,,73,,,,64346,0,900,0,496
Rated Rapid game,1/2-1/2,1649,1643,A40,rapid,,,,,,,1,600,0,6
Rapid swiss,1/2-1/2,1500,785,A00,rapid,329,,,,3071,,0,600,3,715
Rapid swiss,1/2-1/2,1202,800,C20,rapid,,185,,,,6562,0,600,2,402
Rated Rapid tournament,1/2-1/2,2071,1905,B33,rapid,45,,,,33791952,,1,600,0,166
Rated Rapid game,1/2-1/2,1216,1213,B10,rapid,64,,,,11811880,,1,600,5,3
Rated Rapid game,1/2-1/2,1828,1744,C41,rapid,,,,,,,1,600,0,84
Rated Rapid game,1/2-1/2,1946,1971,C00,rapid,45,,,,1079715,,1,600,0,-25
Rated Rapid game,1/2-1/2,1291,1316,C20,rapid,,,,,,,1,600,5,-25
Rated Rapid game,1/2-1/2,1750,1742,A20,rapid,,,,,,,1,600,0,8
Rated Rapid game,1/2-1/2,1263,1163,A40,rapid,45,,MX,,1267479,,1,600,5,100
Rated Rapid tournament,1/2-1/2,2425,1785,D30,rapid,45,,HR,,23139963,,1,600,0,640
Rated Rapid game,1/2-1/2,1704,1616,C41,rapid,86,,,,499212,,1,900,0,88
Rated Rapid game,1/2-1/2,2104,2153,D01,rapid,,,,,,,1,600,0,-49
Rated Rapid game,1/2-1/2,565,654,A45,rapid,,,,,,,1,600,0,-89
Rated Rapid game,1/2-1/2,2980,2900,A00,rapid,,46,,AQ,,8895450,1,600,0,80
Rated Rapid game,1/2-1/2,1959,1946,C23,rapid,48,,,,662174,,1,600,0,13
Rated Rapid game,1/2-1/2,1705,1758,B45,rapid,,,,,,,1,600,3,-53
Rated Rapid game,1/2-1/2,770,765,A40,rapid,,61,,,,235344,1,600,0,5
Rated Rapid game,1/2-1/2,1520,1472,C41,rapid,46,48,,,299110,3946154,1,600,0,48
Rated Rapid game,1/2-1/2,1790,1852,B32,rapid,45,85,,,4201840,717411,1,600,0,-62
Rated Rapid game,1/2-1/2,1402,1392,A00,rapid,69,45,,CN,827248,365958,1,600,0,10
Rated Rapid game,1/2-1/2,1820,1796,A00,rapid,,45,,TR,,22376312,1,600,0,24
Rated Rapid game,1/2-1/2,2194,2088,B23,rapid,91,,,,1411892,,1,600,0,106
Rated Rapid game,1/2-1/2,1499,1500,A21,rapid,,,,,,,1,600,0,-1
Rated Rapid game,1/2-1/2,1633,1705,A10,rapid,61,,,,1063026,,1,600,0,-72
Rated Rapid game,1/2-1/2,1492,1439,B50,rapid,45,45,BR,,12535828,2262955,1,600,0,53
Rated Rapid game,1/2-1/2,1456,1454,C30,rapid,,54,,MY,,517631,1,600,0,2
Rated Rapid tournament,1/2-1/2,1505,1495,B50,rapid,,,,,,,1,600,0,10
Rated Rapid tournament,1/2-1/2,1754,1806,D00,rapid,87,45,,,3326317,5073019,1,600,0,-52
Rated Rapid game,1/2-1/2,1306,1308,C24,rapid,46,,UY,,1763223,,1,600,0,-2
Rapid swiss,1/2-1/2,1165,967,A00,rapid,,147,,,,8821,0,600,2,198
Rapid swiss,1/2-1/2,940,1182,C20,rapid,162,,,,6262,,0,600,2,-242
Rapid swiss,1/2-1/2,1242,980,D00,rapid,,169,,,,7463,0,600,2,262
Rapid swiss,1/2-1/2,1248,991,A00,rapid,161,146,,,10530,11250,0,600,2,257
Rapid swiss,1/2-1/2,1297,1005,A00,rapid,,150,,,,8736,0,600,2,292
Rapid swiss,1/2-1/2,998,1500,A00,rapid,,,,,,,0,600,2,-502
Rapid swiss,1/2-1/2,746,1121,A00,rapid,,161,,,,6431,0,600,2,-375
Rapid swiss,1/2-1/2,1138,750,A40,rapid,,148,,,,11782,0,600,2,388
Rapid swiss,1/2-1/2,760,1152,A00,rapid,153,148,,,7325,9184,0,600,2,-392
Rapid swiss,1/2-1/2,1203,944,B00,rapid,163,,,,5006,,0,600,2,259
Rapid swiss,1/2-1/2,998,1211,C20,rapid,168,,,,3232,,0,600,2,-213
Rapid swiss,1/2-1/2,1105,1347,C20,rapid,,,,,,,0,600,2,-242
Rapid swiss,1/2-1/2,804,1574,C00,rapid,,,,,,,0,600,2,-770
Rapid swiss,1/2-1/2,449,798,A40,rapid,,129,,,,7636,0,600,2,-349
Rapid swiss,1/2-1/2,683,827,A00,rapid,136,122,,,7188,13000,0,600,2,-144
Rapid swiss,1/2-1/2,506,867,A00,rapid,178,,,,5606,,0,600,2,-361
Rapid swiss,1/2-1/2,944,517,D00,rapid,,175,,MY,,12295,0,600,2,427
Rapid swiss,1/2-1/2,958,563,A40,rapid,,137,,,,9136,0,600,2,395
Rapid swiss,1/2-1/2,738,978,A00,rapid,163,149,,,4999,9216,0,600,2,-240
Rapid swiss,1/2-1/2,1024,867,A00,rapid,134,129,,,7820,11315,0,600,2,157
Rapid swiss,1/2-1/2,1055,892,A43,rapid,169,170,,,12412,4385,0,600,2,163
Rapid swiss,1/2-1/2,752,1500,A00,rapid,138,,,,8888,,0,600,2,-748
Rapid swiss,1/2-1/2,819,1500,B00,rapid,179,,,,4873,,0,600,2,-681
Rapid swiss,1/2-1/2,837,1500,B00,rapid,153,,,,8198,,0,600,2,-663
Rapid swiss,1/2-1/2,870,1500,A00,rapid,104,,,,9701,,0,600,2,-630
Rapid swiss,1/2-1/2,917,1500,A00,rapid,,,,,,,0,600,2,-583
Rapid swiss,1/2-1/2,1500,938,A00,rapid,,,,,,,0,600,2,562
Rapid swiss,1/2-1/2,1027,629,A00,rapid,168,160,,,9883,9106,0,600,2,398
Rapid swiss,1/2-1/2,654,1031,D00,rapid,,105,,,,15150,0,600,2,-377
Rapid swiss,1/2-1/2,1042,695,C40,rapid,,162,,,,7101,0,600,2,347
Rapid swiss,1/2-1/2,704,1044,A00,rapid,130,146,,,14507,10736,0,600,2,-340
Rapid swiss,1/2-1/2,1049,772,A04,rapid,,149,,,,11504,0,600,2,277
Rapid swiss,1/2-1/2,1051,827,A00,rapid,209,144,,,12254,10506,0,600,2,224
Rapid swiss,1/2-1/2,770,1058,A00,rapid,,,,,,,0,600,2,-288
Rapid swiss,1/2-1/2,800,1072,A00,rapid,,176,,,,6995,0,600,2,-272
Rapid swiss,1/2-1/2,1085,885,A00,rapid,146,,,,6766,,0,600,2,200
Rapid swiss,1/2-1/2,823,1088,A00,rapid,151,,,,8639,,0,600,2,-265
Rapid swiss,1/2-1/2,839,1095,D00,rapid,168,165,,,5906,7079,0,600,2,-256
Rapid swiss,1/2-1/2,1137,905,A00,rapid,,,,,,,0,600,2,232
Rapid swiss,1/2-1/2,868,1500,B10,rapid,246,334,,,4733,1619,0,600,2,-632
Rapid swiss,1/2-1/2,1500,1079,B10,rapid,,165,,,,12892,0,600,2,421
Rated Rapid game,1/2-1/2,1535,1511,B01,rapid,45,61,,TN,15390976,266430,1,600,0,24
Rated Rapid game,1/2-1/2,2137,2149,C46,rapid,,,,,,,1,600,0,-12
Rated Rapid game,1/2-1/2,1479,1481,C40,rapid,,,,,,,1,600,0,-2
Rapid swiss,1/2-1/2,1198,1557,C44,rapid,,,,,,,0,600,2,-359
Rapid swiss,1/2-1/2,798,1002,B01,rapid,,,,,,,0,600,2,-204
Rapid swiss,1/2-1/2,1422,1151,D00,rapid,,142,,,,8431,0,600,2,271
Rapid swiss,1/2-1/2,1434,1212,C20,rapid,,163,,,,4161,0,600,2,222
Rapid swiss,1/2-1/2,1063,963,A00,rapid,160,143,,,6997,7384,0,600,2,100
Rapid swiss,1/2-1/2,871,1135,C42,rapid,151,,,,10506,,0,600,2,-264
Rapid swiss,1/2-1/2,884,1018,D00,rapid,,141,,,,10243,0,600,2,-134
Rapid swiss,1/2-1/2,1137,1312,B00,rapid,,,,,,,0,600,2,-175
Rapid swiss,1/2-1/2,1323,724,C20,rapid,,172,,,,5239,0,600,2,599
Rapid swiss,1/2-1/2,1500,1500,A00,rapid,,,,,,,0,600,2,0
Rapid swiss,1/2-1/2,1071,1196,A00,rapid,,,,,,,0,600,2,-125
Rapid swiss,1/2-1/2,1752,1076,A04,rapid,,118,,,,13391,0,600,2,676
Rapid swiss,1/2-1/2,1686,1369,D01,rapid,,156,,,,7776,0,600,2,317
Rapid swiss,1/2-1/2,973,734,B00,rapid,,160,,,,7529,0,600,2,239
Rapid swiss,1/2-1/2,987,901,B00,rapid,,,,,,,0,600,2,86
Rated Rapid game,1/2-1/2,1768,1789,B44,rapid,91,45,,,237953,978784,1,600,0,-21
Rated Rapid tournament,1/2-1/2,1798,1771,C45,rapid,81,,,,1555821,,1,600,0,27
Rated Rapid game,1/2-1/2,1817,1813,C44,rapid,,,,,,,1,600,0,4
Rated Rapid game,1/2-1/2,1224,1291,B00,rapid,,,,,,,1,600,5,-67
Rated Rapid tournament,1/2-1/2,1530,2019,B06,rapid,,,,,,,1,600,0,-489
Rated Rapid game,1/2-1/2,743,775,A04,rapid,51,65,,,519873,1135285,1,600,5,-32
Rated Rapid game,1/2-1/2,1893,1809,A40,rapid,,,,,-1,,1,600,0,84
Rated Rapid game,1/2-1/2,1026,1018,A40,rapid,46,,US,,2637953,,1,600,0,8
Rated Rapid game,1/2-1/2,2019,2007,B20,rapid,,45,,US,,2211770,1,600,0,12
Rated Rapid game,1/2-1/2,1816,1832,B00,rapid,45,45,,,1583249,946309,1,600,0,-16
Rated Rapid game,1/2-1/2,2064,1959,D00,rapid,,,,,,,1,600,5,105
Rated Rapid game,1/2-1/2,1843,1972,B30,rapid,45,,,,3861059,,1,600,5,-129
Rated Rapid game,1/2-1/2,1556,1573,C45,rapid,45,,,,1281159,,1,600,0,-17
Rated Rapid game,1/2-1/2,2321,2267,C80,rapid,45,79,,NL,59993080,25818004,1,180,10,54
Rated Rapid tournament,1/2-1/2,1205,1386,A45,rapid,,,,,,,1,600,0,-181
Rated Rapid game,1/2-1/2,955,991,A04,rapid,,,,,,,1,600,0,-36
Rated Rapid game,1/2-1/2,1822,1884,B00,rapid,,86,,,,131237,1,600,5,-62
Rated Rapid game,1/2-1/2,1546,1478,A40,rapid,,,,,,,1,600,0,68
Rated Rapid game,1/2-1/2,1700,1618,C41,rapid,70,,,,1562537,,1,600,5,82
Rated Rapid game,1/2-1/2,1062,1106,C20,rapid,48,,,,871408,,1,600,0,-44
Rated Rapid game,1/2-1/2,1922,2000,B76,rapid,,,,,,,1,600,0,-78
Rated Rapid game,1/2-1/2,1535,1548,D00,rapid,45,66,,,15507609,972350,1,600,0,-13
Rated Rapid game,1/2-1/2,1001,924,C46,rapid,,59,,,,173113,1,600,5,77
Rated Rapid game,1/2-1/2,1525,1610,B00,rapid,,45,,,,4734821,1,600,0,-85
Rated Rapid game,1/2-1/2,1330,1318,D00,rapid,,,,,,,1,600,0,12
Rated Rapid game,1/2-1/2,3093,2978,C65,rapid,,,,,,,1,600,0,115
Rapid swiss,1/2-1/2,1923,1615,A05,rapid,,,,,,,0,900,0,308
Rated Rapid game,1/2-1/2,2007,1957,C55,rapid,,,,,,,1,600,5,50
Rated Rapid game,1/2-1/2,1318,1253,A00,rapid,,,,,,,1,600,0,65
Rated Rapid game,1/2-1/2,1092,1104,B02,rapid,45,,,,3105422,,1,600,0,-12
Rated Rapid game,1/2-1/2,1469,1610,C68,rapid,,45,,,,1999622,1,480,0,-141
Rated Rapid game,1/2-1/2,1838,1839,C53,rapid,45,45,PH,,14588268,3554000,1,600,0,-1
Rated Rapid tournament,1/2-1/2,1313,787,C20,rapid,,,,,,,1,420,2,526
Rated Rapid game,1/2-1/2,647,522,C47,rapid,,,,,,,1,600,0,125
Rated Rapid game,1/2-1/2,1298,1323,C64,rapid,82,,,,845170,,1,600,0,-25
Rated Rapid game,1/2-1/2,1027,1044,C40,rapid,82,,VE,,483862,,1,600,0,-17
Rated Rapid game,1/2-1/2,783,834,B02,rapid,,,,,,,1,600,0,-51
Rated Rapid game,1/2-1/2,1913,1902,B12,rapid,,48,,,,1169263,1,600,0,11
Rated Rapid game,1/2-1/2,1924,1845,C44,rapid,46,,,,2190801,,1,600,0,79
Rated Rapid game,1/2-1/2,1683,1629,B00,rapid,89,,MX,,483301,,1,600,0,54
Rated Rapid game,1/2-1/2,2336,2306,D01,rapid,55,,,,2227555,,1,600,0,30
Rated Rapid game,1/2-1/2,903,925,C40,rapid,,,,,,,1,600,0,-22
Rated Rapid game,1/2-1/2,1863,1887,A02,rapid,,,,,,,1,600,0,-24
Rated Rapid game,1/2-1/2,1063,1173,C70,rapid,,90,,,,180570,1,600,0,-110
Rapid swiss,1/2-1/2,1109,967,A00,rapid,165,246,,,12892,4733,0,600,2,142
Rapid swiss,1/2-1/2,980,1156,B20,rapid,163,,,,11788,,0,600,2,-176
Rapid swiss,1/2-1/2,1027,1200,A20,rapid,171,,,,7127,,0,600,2,-173
Rated Rapid game,1/2-1/2,993,1082,D00,rapid,78,53,,RU,133928,760324,1,600,5,-89
Rapid swiss,1/2-1/2,685,895,A00,rapid,150,,,,10575,,0,600,2,-210
Rapid swiss,1/2-1/2,935,618,A00,rapid,162,,,,5062,,0,600,2,317
Rapid swiss,1/2-1/2,1042,860,B00,rapid,147,89,,,9569,32135,0,600,2,182
Rapid swiss,1/2-1/2,1140,455,A00,rapid,180,,,,7456,,0,600,2,685
Rapid swiss,1/2-1/2,1079,1258,A40,rapid,,,,,,,0,600,2,-179
Rapid swiss,1/2-1/2,1500,907,A00,rapid,,151,,,,10506,0,600,2,593
Rapid swiss,1/2-1/2,931,919,A00,rapid,,152,,,,4873,0,600,2,12
Rapid swiss,1/2-1/2,863,877,A45,rapid,153,,,,10221,,0,600,2,-14
Rapid swiss,1/2-1/2,969,1137,C23,rapid,,,,,,,0,600,2,-168
Rapid swiss,1/2-1/2,1188,988,A00,rapid,142,,,,8431,,0,600,2,200
Rapid swiss,1/2-1/2,1269,577,C24,rapid,163,,,,4161,,0,600,2,692
Rapid swiss,1/2-1/2,1147,1319,C20,rapid,,,,,,,0,600,2,-172
Rapid swiss,1/2-1/2,1398,1177,D00,rapid,153,,,,10578,,0,600,2,221
Rapid swiss,1/2-1/2,1656,1612,D00,rapid,,,,,,,0,600,2,44
Rapid swiss,1/2-1/2,960,1161,A00,rapid,,,,,,,0,600,2,-201
Rapid swiss,1/2-1/2,1216,1032,B00,rapid,,143,,,,12326,0,600,2,184
Rapid swiss,1/2-1/2,1062,1323,A00,rapid,143,,,,8099,,0,600,2,-261
Rapid swiss,1/2-1/2,910,1388,A00,rapid,,170,,,,5542,0,600,2,-478
Rapid swiss,1/2-1/2,1167,1500,A41,rapid,,,,,,,0,600,2,-333
Rapid swiss,1/2-1/2,1414,909,A00,rapid,,,,,,,0,600,2,505
Rapid swiss,1/2-1/2,950,1315,A30,rapid,,,,,,,0,600,2,-365
Rated Rapid game,1/2-1/2,1151,1216,B01,rapid,,66,,,,3007828,1,600,0,-65
Rapid swiss,1/2-1/2,948,777,A00,rapid,,,,,,,0,600,2,171
Rapid swiss,1/2-1/2,950,780,A00,rapid,,138,,,,8888,0,600,2,170
Rapid swiss,1/2-1/2,1006,842,A03,rapid,,171,,,,4947,0,600,2,164
Rapid swiss,1/2-1/2,1013,850,A00,rapid,,182,,,,5441,0,600,2,163
Rapid swiss,1/2-1/2,1014,853,A00,rapid,,,,,,,0,600,2,161
Rapid swiss,1/2-1/2,780,616,A00,rapid,129,,,,7636,,0,600,2,164
Rapid swiss,1/2-1/2,800,594,A00,rapid,,,,,,,0,600,2,206
Rapid swiss,1/2-1/2,805,723,A40,rapid,155,136,,,4365,7188,0,600,2,82
Rapid swiss,1/2-1/2,549,808,D06,rapid,,,,,,,0,600,2,-259
Rapid swiss,1/2-1/2,731,1500,A05,rapid,146,,,,12541,,0,600,2,-769
Rapid swiss,1/2-1/2,600,882,A00,rapid,137,153,,,9136,8198,0,600,2,-282
Rapid swiss,1/2-1/2,882,527,A01,rapid,181,178,,,5440,5606,0,600,2,355
Rapid swiss,1/2-1/2,667,896,A00,rapid,,104,,,,9701,0,600,2,-229
Rapid swiss,1/2-1/2,690,911,A00,rapid,167,,,,4781,,0,600,2,-221
Rapid swiss,1/2-1/2,932,674,A00,rapid,170,,,,4385,,0,600,2,258
Rapid swiss,1/2-1/2,873,1125,A00,rapid,129,,,,11315,,0,600,2,-252
Rapid swiss,1/2-1/2,1000,731,A40,rapid,168,130,,,7661,14507,0,600,2,269
Rapid swiss,1/2-1/2,724,1009,A40,rapid,,,,,,,0,600,2,-285
Rapid swiss,1/2-1/2,1010,810,A00,rapid,176,,,,6995,,0,600,2,200
Rapid swiss,1/2-1/2,1030,840,A00,rapid,165,,,,7079,,0,600,2,190
Rapid swiss,1/2-1/2,1031,856,A00,rapid,150,151,,,8736,8639,0,600,2,175
Rapid swiss,1/2-1/2,820,1033,A04,rapid,149,209,,,11504,12254,0,600,2,-213
Rapid swiss,1/2-1/2,1039,862,D00,rapid,146,,,,11250,,0,600,2,177
Rapid swiss,1/2-1/2,860,1044,A00,rapid,144,230,,,10506,3505,0,600,2,-184
Rapid swiss,1/2-1/2,1058,870,A43,rapid,,,,,,,0,600,2,188
Rapid swiss,1/2-1/2,972,1111,A41,rapid,,,,,,,0,600,2,-139
Rapid swiss,1/2-1/2,975,1132,D00,rapid,,,,,,,0,600,2,-157
Rapid swiss,1/2-1/2,786,1070,A00,rapid,148,168,,,11782,3232,0,600,2,-284
Rapid swiss,1/2-1/2,933,1093,B01,rapid,81,163,,,51109,5006,0,600,2,-160
Rapid swiss,1/2-1/2,1101,764,A00,rapid,148,,,,9184,,0,600,2,337
Rapid swiss,1/2-1/2,1058,1258,A00,rapid,114,143,,,12386,9847,0,600,2,-200
Rapid swiss,1/2-1/2,1259,1035,A00,rapid,175,163,MY,,5803,7652,0,600,2,224
Rated Rapid game,1/2-1/2,1598,1586,C20,rapid,67,45,,,9425821,3980577,1,900,10,12
Rated Rapid game,1/2-1/2,1131,1123,C64,rapid,51,,,,1442639,,1,600,0,8
Rated Rapid game,1/2-1/2,1869,1884,C44,rapid,,,,,,,1,600,5,-15
Rated Rapid game,1/2-1/2,797,733,A00,rapid,,45,,MY,,230633,1,600,0,64
Rated Rapid game,1/2-1/2,1102,1092,C60,rapid,45,,,,-1,,1,600,0,10
Rated Rapid tournament,1/2-1/2,1551,1433,A00,rapid,56,,,,3405329,,1,600,0,118
Rated Rapid game,1/2-1/2,2307,2233,A49,rapid,,45,,,,4397809,1,480,5,74
Rated Rapid game,1/2-1/2,1771,1854,E17,rapid,,,,,,,1,600,0,-83
Rated Rapid game,1/2-1/2,1034,1019,B00,rapid,,,,,,,1,600,0,15
Rated Rapid game,1/2-1/2,1533,1491,B27,rapid,57,,,,2499802,,1,600,0,42
Rated Rapid game,1/2-1/2,1149,1114,B22,rapid,89,,,,391102,,1,600,0,35
Rapid swiss,1/2-1/2,1253,1498,B06,rapid,,,,,,,0,600,3,-245
Rated Rapid game,1/2-1/2,1856,1894,C50,rapid,45,,,,2400907,,1,600,0,-38
Rated Rapid game,1/2-1/2,927,938,A40,rapid,71,72,AR,RU,517622,458822,1,600,0,-11
Rapid swiss,1/2-1/2,1075,1257,C44,rapid,152,179,,,32659,4849,0,600,2,-182
Rapid swiss,1/2-1/2,1651,1359,C47,rapid,145,,,,6707,,0,600,2,292
Rated Rapid game,1/2-1/2,1076,1006,B10,rapid,,57,,,,155501,1,600,0,70
Rated Rapid game,1/2-1/2,1798,1799,E90,rapid,49,,,,2637780,,1,600,0,-1
Rated Rapid game,1/2-1/2,2159,2103,D20,rapid,45,45,,CA-QC,44825351,36604987,1,600,2,56
Rated Rapid game,1/2-1/2,1147,1195,C00,rapid,,46,,US,,840978,1,600,0,-48
Rated Rapid game,1/2-1/2,1727,1748,C45,rapid,45,,,,2259025,,1,600,0,-21
Rated Rapid game,1/2-1/2,2032,2179,A40,rapid,,83,,,,591198,1,600,0,-147
Rated Rapid game,1/2-1/2,1501,1431,C00,rapid,57,,US,,856813,,1,600,0,70
Rated Rapid game,1/2-1/2,838,873,C44,rapid,,,,,,,1,600,0,-35
Rated Rapid game,1/2-1/2,1522,1535,C00,rapid,46,45,,,299110,15507609,1,600,0,-13
Rated Rapid game,1/2-1/2,1917,2060,C77,rapid,,,,,,,1,600,0,-143
Rated Rapid game,1/2-1/2,962,1008,C00,rapid,90,91,,,619090,756512,1,600,0,-46
Rated Rapid game,1/2-1/2,1791,1764,B13,rapid,,45,,PT,,32296105,1,600,0,27
Rated Rapid game,1/2-1/2,1675,1744,E60,rapid,89,45,,,145085,1030915,1,600,0,-69
Rated Rapid game,1/2-1/2,3046,3091,A20,rapid,,,,,,,1,600,2,-45
Rated Rapid game,1/2-1/2,1532,1547,C40,rapid,57,,,,2499802,,1,600,0,-15
Rated Rapid game,1/2-1/2,1827,1803,C44,rapid,,,,,,-1,1,600,0,24
Rated Rapid game,1/2-1/2,1893,1913,B10,rapid,,61,,,,2350095,1,600,0,-20
Rated Rapid game,1/2-1/2,629,640,C22,rapid,,,,,,,1,600,5,-11
Rated Rapid game,1/2-1/2,1171,1068,B02,rapid,,,,,,,1,600,5,103
Rapid swiss,1/2-1/2,657,860,B00,rapid,,,,,,,0,600,2,-203
Rapid swiss,1/2-1/2,1057,677,A00,rapid,,,,,,,0,600,2,380
Rapid swiss,1/2-1/2,1113,905,C42,rapid,,146,,MY,,18900,0,600,2,208
Rapid swiss,1/2-1/2,1017,1500,B00,rapid,246,406,,MY,4733,6166,0,600,2,-483
Rated Rapid tournament,1/2-1/2,1674,1673,A04,rapid,,,,,,,1,600,0,1
Rated Rapid tournament,1/2-1/2,1626,1609,C40,rapid,,94,,,,255564,1,600,0,17
Rated Rapid game,1/2-1/2,1977,1831,A48,rapid,,45,,PH,,14588268,1,600,0,146
Rated Rapid game,1/2-1/2,1492,1538,C00,rapid,45,47,PS,,4410760,2503536,1,600,0,-46
Rated Rapid tournament,1/2-1/2,2302,2273,A47,rapid,,,,,,,1,600,0,29
Rated Rapid tournament,1/2-1/2,1185,922,C24,rapid,,,,,,,1,600,0,263
Rated Rapid game,1/2-1/2,1704,1678,D02,rapid,,89,,,,145085,1,600,0,26
Rated Rapid game,1/2-1/2,1698,1608,B20,rapid,45,45,,,11850017,19835579,1,600,0,90
Rated Rapid game,1/2-1/2,676,747,A00,rapid,,89,,,,60931,1,600,0,-71
Rated Rapid game,1/2-1/2,1244,1201,B06,rapid,,,,,,,1,600,0,43
Rapid swiss,1/2-1/2,1471,1667,B13,rapid,,,,,,,0,900,0,-196
